prod_id_key,prod_id_value,next_month_prod_id,prepaid
Snug Life - 3 Items  Auto renew,2188491882554,2372782751802,f
Snug Life - 5 Items  Auto renew,2188496666682,2372783145018,f
Never Basic - 3 Items,2185227010106,2372782751802,f
Never Basic - 5 Items,2185229860922,2372783145018,f
Never Basic - 3 Items  Auto renew,2188525928506,2372782751802,f
Never Basic - 5 Items  Auto renew,2188527599674,2372783145018,f
Blush Crush - 3 Items,2154559995962,2372782751802,f
Blush Crush - 5 Items,2154524049466,2372783145018,f
Blush Crush - 3 Items  Auto renew,2188518850618,2372782751802,f
Blush Crush - 5 Items  Auto renew,2188520521786,2372783145018,f
Fierce & Floral - 3 Items,2227262881850,2372782751802,f
Knot Your Average - 3 Items,2227252559930,2372782751802,f
Knot Your Average - 5 Items,2227246661690,2372783145018,f
Peace & Pastels - 3 Items,2226413174842,2372782751802,f
Street Dreams - 3 Items,1918042636346,2372782751802,f
True Blue - 3 Items,2226409963578,2372782751802,f
Fierce & Floral - 5 Items,2227259342906,2372783145018,f
3 Months - 3 Items,2209786298426,2372782751802,t
3 Months - 5 Items,2209789771834,2372783145018,t
Chill Mode - 3 Items,2267626373178,2372782751802,f
Chill Mode - 3 Items  Auto renew,2267626373178,2372782751802,f
Chill Mode - 5 Items,2227259342906,2372783145018,f
Chill Mode - 5 Items,2267630239802,2372783145018,f
Flower Bud - 3 Items,2267632697402,2372782751802,f
Flower Bud - 3 Items  Auto renew,2267632697402,2372782751802,f
Flower Bud - 5 Items,2267637678138,2372783145018,f
Knot Your Average - 3 Items,2227252559930,2372782751802,f
Morning Mantra - 3 Items,2267641151546,2372782751802,f
Morning Mantra - 5 Items,2267641872442,2372783145018,f
Steel the Show - 3 Items,2267622539322,2372782751802,f
Steel the Show - 3 Items  Auto renew,2267622539322,2372782751802,f
Steel the Show - 5 Items,2267625160762,2372783145018,f
The Jet Set - 3 Items,2267638857786,2372782751802,f
The Jet Set - 3 Items  Auto renew,2267638857786,2372782751802,f
The Jet Set - 5 Items,2267639349306,2372783145018,f
Starstruck - 5 ITEMS,2294132539450,2372783145018,f
First Impression - 5 ITEMS,2294130999354,2372783145018,f
True Blue - 5 Items,2226391941178,2372783145018,f
First Impression - 3 ITEMS,2294128738362,2372782751802,f
Mauve Muse - 3 ITEMS  Auto renew,2294123954234,2372782751802,f
Starstruck - 3 ITEMS,2294131458106,2372782751802,f
Starstruck - 3 ITEMS  Auto renew,2294131458106,2372782751802,f
Mauve Muse - 5 ITEMS,2294127558714,2372783145018,f
To the Limit - 5 ITEMS,2294135029818,2372783145018,f
To the Limit - 3 ITEMS  Auto renew,2294132932666,2372782751802,f
Spring Blossom - 3 Items,2338694234170,2372782751802,f
Prism Perfect - 5 Items,2339797532730,2372783145018,f
Basic Training - 5 Items,2340064526394,2372783145018,f
Rule Breaker - 3 Items  Auto renew,2340061052986,2372782751802,f
Rule Breaker - 5 Items,2340061577274,2372783145018,f
Prism Perfect - 3 Items,2339796320314,2372782751802,f
Brooklyn - 5 Items,2339790127162,2372783145018,f
Spring Blossom - 5 Items,2338694856762,2372783145018,f
Basic Training - 3 Items,2340063969338,2372782751802,f
Brooklyn - 3 Items  Auto renew,2339789013050,2372782751802,f
