id,subscription_id,address_id,customer_id,created_at,updated_at,next_charge_scheduled_at,cancelled_at,product_title,price,quantity,status,shopify_product_id,shopify_variant_id,sku,order_interval_unit,order_interval_frequency,charge_interval_frequency,order_day_of_month,order_day_of_week,raw_line_item_properties,synced_at,expire_after_specific_number_charges
10452,6875148,4709190,4895166,8/29/17 23:42,12/24/17 9:33,1/29/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""charge_interval_frequency"", ""value"": ""1""}, {""name"": ""charge_interval_unit_type"", ""value"": ""Months""}, {""name"": ""leggings"", ""value"": ""S""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
10542,6788147,4654475,4837736,8/26/17 13:36,12/20/17 9:38,1/26/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""charge_interval_frequency"", ""value"": ""1""}, {""name"": ""charge_interval_unit_type"", ""value"": ""Months""}, {""name"": ""leggings"", ""value"": ""L""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""XL""}]",,0
10777,6668129,4569548,4749743,8/20/17 22:35,12/10/17 21:33,1/20/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""charge_interval_frequency"", ""value"": ""1""}, {""name"": ""charge_interval_unit_type"", ""value"": ""Months""}, {""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""XL""}, {""name"": ""sports-jacket"", ""value"": ""XL""}]",,0
10830,6649637,4557167,4736417,8/19/17 19:46,12/10/17 9:55,1/19/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""charge_interval_frequency"", ""value"": ""1""}, {""name"": ""charge_interval_unit_type"", ""value"": ""Months""}, {""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""XL""}, {""name"": ""sports-jacket"", ""value"": ""XL""}]",,0
10886,6629347,4545499,4723753,8/18/17 17:02,12/16/17 15:53,1/18/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""charge_interval_frequency"", ""value"": ""1""}, {""name"": ""charge_interval_unit_type"", ""value"": ""Months""}, {""name"": ""leggings"", ""value"": ""S""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
11022,6598876,4529215,4706494,8/17/17 12:51,12/15/17 13:41,1/17/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""XL""}, {""name"": ""sports-jacket"", ""value"": ""XL""}]",,0
11107,6561731,4502522,4679540,8/16/17 14:42,12/14/17 13:37,1/16/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""M""}]",,0
11174,6543183,4489932,3498143,8/15/17 15:47,12/8/17 14:38,1/15/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""L""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
12363,6136758,4193577,4375629,7/30/17 21:44,12/28/17 18:10,1/30/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""L""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""XL""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
12375,6129957,4189056,4370838,7/30/17 14:20,12/9/17 0:12,1/31/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""M""}]",,0
12416,6100390,4170151,4350823,7/28/17 18:24,12/23/17 13:00,1/28/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
12434,6086320,4161046,4341202,7/28/17 9:28,12/19/17 12:56,1/28/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
12802,5824452,3993849,4166469,7/14/17 18:08,12/12/17 23:21,1/14/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""M""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
12816,5820798,3991326,4163871,7/14/17 14:16,12/8/17 15:15,1/14/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""S""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
13851,5466264,3743142,3904722,6/26/17 13:52,12/19/17 2:42,1/26/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""L""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
14280,5269695,3595962,3750831,6/17/17 15:37,12/9/17 20:55,1/17/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""S""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
